student_id,age,gender,school_type,location,math_score,english_score,science_score,history_score,attendance_rate,study_hours_per_week,parental_education_level,household_income,internet_access,recommended_stream,parental_career,extracurricular_activity,interest
S0224,18,Male,Public,Urban,91,84,100,88,91,8,Tertiary,6978,Yes,Healthcare,Business,Entrepreneurship Club,Healthcare
S0225,15,Male,Private,Urban,43,100,79,62,63,29,Primary,7126,Yes,Healthcare,Education,Sports,Business
S0226,15,Male,Private,Rural,78,43,91,100,68,25,Tertiary,7122,Yes,Arts,Healthcare,Music,Healthcare
S0227,16,Male,Private,Urban,45,60,85,66,82,10,Primary,3646,No,Business,Technology,None,Business
S0228,16,Female,Private,Urban,40,89,82,61,64,26,Primary,2918,No,Arts,Arts,Sports,Healthcare
S0229,17,Male,Private,Urban,100,75,55,67,75,14,Primary,4797,Yes,Business,Healthcare,Sports,Arts
S0230,18,Female,Private,Rural,92,56,54,52,65,3,Primary,8506,No,Healthcare,Arts,None,Arts
S0231,16,Male,Private,Urban,68,62,89,92,77,12,Primary,7870,Yes,STEM,Healthcare,Entrepreneurship Club,Healthcare
S0232,15,Female,Private,Urban,67,78,57,59,40,3,Secondary,3531,Yes,STEM,Healthcare,Entrepreneurship Club,Healthcare
S0233,18,Male,Private,Urban,48,64,50,69,59,7,Tertiary,5345,No,Arts,Arts,None,Business
S0234,18,Female,Public,Urban,90,100,55,45,94,26,Tertiary,9673,No,Healthcare,Healthcare,Science Club,STEM
S0235,15,Male,Private,Urban,96,82,83,51,67,11,Tertiary,8949,Yes,Humanities,Business,Music,Humanities
S0236,16,Male,Private,Urban,98,79,86,70,55,27,Tertiary,8882,Yes,Arts,Arts,None,Business
S0237,15,Male,Private,Rural,77,79,35,49,86,8,Tertiary,3906,Yes,Arts,Education,Entrepreneurship Club,Healthcare
S0238,18,Female,Public,Rural,55,59,76,96,56,18,Primary,5086,No,STEM,Education,Entrepreneurship Club,Business
S0239,19,Female,Private,Rural,71,84,87,92,79,9,Secondary,7311,No,Healthcare,Education,Sports,Arts
S0240,19,Female,Public,Urban,45,57,63,60,67,28,Secondary,7750,No,STEM,Education,Music,Business
S0241,17,Male,Private,Rural,94,78,51,68,51,18,Tertiary,6580,No,Humanities,Healthcare,Entrepreneurship Club,STEM
S0242,15,Male,Public,Rural,68,49,48,89,66,22,Tertiary,4075,No,Arts,Technology,Sports,Arts
S0243,15,Female,Private,Urban,46,88,46,51,93,20,Primary,2713,No,Business,Technology,Science Club,Humanities
S0244,17,Male,Public,Rural,100,50,97,84,92,10,Primary,3062,No,Business,Technology,Science Club,Arts
S0245,17,Female,Public,Rural,58,78,87,72,81,27,Tertiary,3976,Yes,Business,Healthcare,Entrepreneurship Club,Healthcare
S0246,17,Male,Public,Rural,50,39,53,86,86,30,Primary,3296,No,Humanities,Business,None,Healthcare
S0247,18,Female,Private,Urban,87,46,92,90,69,20,Tertiary,7350,Yes,Humanities,Technology,Science Club,Humanities
S0248,15,Male,Public,Urban,50,62,74,97,80,30,Secondary,8229,No,Arts,Arts,Sports,Business
S0249,18,Female,Public,Urban,55,43,82,59,73,10,Tertiary,9641,No,Humanities,Arts,Science Club,STEM
S0250,17,Female,Private,Urban,94,38,64,53,76,12,Secondary,2125,Yes,STEM,Education,Entrepreneurship Club,Business
S0251,15,Male,Public,Urban,67,62,73,64,45,14,Primary,8955,No,Humanities,Arts,None,Business
S0252,18,Male,Private,Rural,59,87,70,74,46,15,Primary,6632,No,STEM,Education,Entrepreneurship Club,STEM
S0253,18,Male,Public,Rural,81,93,92,45,71,9,Tertiary,8288,Yes,Humanities,Business,Entrepreneurship Club,Healthcare
S0254,17,Female,Private,Rural,53,41,49,52,71,22,Primary,5596,Yes,Arts,Healthcare,Sports,Humanities
S0255,15,Male,Public,Rural,44,48,42,100,92,4,Secondary,5283,Yes,Healthcare,Business,Science Club,Arts
S0256,17,Male,Private,Urban,66,69,68,60,64,14,Secondary,8168,No,STEM,Technology,Science Club,Humanities
S0257,15,Female,Private,Rural,79,50,65,42,72,16,Secondary,3603,Yes,Arts,Technology,Sports,STEM
S0258,19,Male,Public,Rural,45,85,88,53,94,6,Tertiary,9561,Yes,Business,Healthcare,Sports,Humanities
S0259,16,Male,Public,Rural,61,89,67,55,46,25,Secondary,2066,No,STEM,Business,Entrepreneurship Club,Business
S0260,16,Male,Private,Urban,74,81,65,94,91,11,Secondary,2232,No,Business,Education,Music,STEM
S0261,16,Female,Private,Rural,48,57,83,68,51,22,Primary,4156,Yes,Business,Healthcare,Science Club,STEM
S0262,17,Female,Public,Urban,50,50,89,52,55,25,Tertiary,3169,Yes,Arts,Healthcare,Entrepreneurship Club,Healthcare
S0263,19,Male,Public,Urban,47,62,64,76,55,14,Primary,4158,Yes,Business,Business,Sports,Healthcare
S0264,15,Male,Private,Urban,100,82,93,53,82,16,Tertiary,8371,Yes,Arts,Business,Science Club,Humanities
S0265,18,Female,Public,Rural,66,76,84,93,92,15,Primary,6206,Yes,Healthcare,Education,Sports,STEM
S0266,15,Female,Public,Rural,80,74,54,73,75,8,Primary,3493,No,Healthcare,Arts,Science Club,Humanities
S0267,18,Female,Public,Rural,37,100,58,48,52,15,Secondary,8177,Yes,STEM,Business,Entrepreneurship Club,Humanities
S0268,15,Male,Private,Rural,87,99,60,84,46,6,Primary,6718,No,STEM,Education,Sports,Arts
S0269,19,Male,Public,Rural,91,52,38,51,75,20,Primary,9943,No,Arts,Education,Music,Humanities
S0270,18,Female,Private,Urban,62,70,38,88,86,19,Primary,6007,Yes,STEM,Business,Science Club,Humanities
S0271,17,Female,Public,Urban,73,93,70,51,90,19,Secondary,9536,Yes,Arts,Education,Science Club,STEM
S0272,15,Male,Private,Urban,59,88,77,100,48,19,Primary,8891,No,Business,Arts,Entrepreneurship Club,STEM
S0273,15,Male,Private,Rural,55,66,70,68,71,6,Tertiary,8738,No,Business,Healthcare,None,Humanities
S0274,18,Female,Public,Urban,39,50,62,86,50,23,Tertiary,9721,No,Healthcare,Education,Music,STEM
S0275,17,Female,Private,Urban,63,57,71,98,47,14,Tertiary,4472,No,Healthcare,Arts,Music,Humanities
S0276,17,Male,Public,Urban,55,59,61,64,72,26,Primary,4660,No,Healthcare,Arts,Science Club,Arts
S0277,19,Female,Public,Rural,80,67,90,62,62,23,Secondary,7637,Yes,STEM,Technology,None,Healthcare
S0278,17,Male,Public,Urban,100,46,67,61,64,26,Tertiary,4739,No,Humanities,Business,Music,Humanities
S0279,17,Male,Public,Urban,75,87,77,74,95,15,Primary,7401,No,Humanities,Technology,Music,Humanities
S0280,17,Female,Private,Rural,81,86,60,61,47,20,Primary,9487,No,Business,Technology,Entrepreneurship Club,Humanities
S0281,16,Female,Private,Rural,77,56,90,78,84,25,Tertiary,3761,No,Arts,Education,Science Club,Business
S0282,19,Male,Private,Rural,51,59,71,58,61,7,Primary,5514,No,Business,Arts,None,STEM
S0283,15,Male,Private,Urban,96,98,46,65,43,25,Primary,3975,No,Arts,Education,Sports,STEM
S0284,18,Female,Public,Urban,58,81,100,59,79,12,Primary,4362,No,Arts,Technology,None,STEM
S0285,15,Male,Private,Urban,59,62,85,87,42,18,Primary,2876,Yes,Business,Business,None,Healthcare
S0286,19,Female,Private,Urban,42,53,57,46,68,30,Primary,8085,Yes,Arts,Healthcare,Science Club,STEM
S0287,18,Male,Public,Urban,89,65,84,84,80,22,Secondary,5812,No,STEM,Healthcare,Music,Healthcare
S0288,19,Male,Private,Urban,66,88,74,46,68,22,Primary,5448,No,Arts,Education,Music,Humanities
S0289,17,Female,Private,Rural,92,67,40,39,73,6,Secondary,3312,No,Business,Healthcare,Sports,Healthcare
S0290,18,Female,Private,Rural,86,53,71,79,73,28,Primary,3460,Yes,Healthcare,Arts,Science Club,Business
S0291,17,Female,Private,Rural,100,63,81,98,67,20,Primary,4709,No,Business,Business,Sports,Business
S0292,15,Female,Private,Rural,49,78,53,72,52,14,Tertiary,4324,No,Business,Arts,Music,STEM
S0293,15,Female,Public,Urban,48,81,39,71,54,6,Tertiary,3733,Yes,Humanities,Arts,Entrepreneurship Club,STEM
S0294,18,Female,Private,Rural,64,100,94,51,62,8,Tertiary,3605,No,STEM,Education,Entrepreneurship Club,STEM
S0295,18,Male,Public,Rural,89,64,55,94,83,22,Primary,7622,Yes,Arts,Technology,Science Club,Healthcare
S0296,19,Male,Public,Urban,76,68,54,45,65,7,Primary,8767,No,STEM,Technology,Music,STEM
S0297,19,Female,Private,Urban,42,90,53,84,43,25,Secondary,4563,No,Healthcare,Education,None,Healthcare
S0298,17,Male,Public,Rural,49,41,57,60,65,12,Primary,5421,Yes,Arts,Education,None,Arts
S0299,18,Male,Private,Rural,73,61,53,53,79,22,Secondary,8986,Yes,Humanities,Arts,Entrepreneurship Club,Healthcare
S0300,15,Male,Public,Rural,86,95,91,61,48,27,Tertiary,5517,Yes,Humanities,Education,Music,Healthcare
S0301,19,Male,Public,Urban,74,43,95,78,94,9,Primary,9997,Yes,STEM,Arts,None,Arts
S0302,19,Male,Public,Rural,91,50,47,79,44,21,Primary,4397,Yes,STEM,Education,Entrepreneurship Club,Business
S0303,15,Male,Private,Rural,64,88,91,43,95,13,Secondary,7726,Yes,STEM,Technology,Science Club,Arts
S0304,19,Male,Public,Urban,54,70,76,74,71,4,Secondary,5735,No,Humanities,Healthcare,None,Humanities
S0305,17,Female,Public,Urban,75,81,62,62,59,15,Tertiary,4870,No,STEM,Education,Music,STEM
S0306,18,Male,Private,Urban,47,90,39,53,89,14,Tertiary,3160,Yes,Humanities,Technology,Music,Business
S0307,15,Female,Public,Rural,76,73,58,95,50,28,Primary,6854,No,Arts,Technology,Science Club,Arts
S0308,18,Female,Private,Urban,62,46,40,55,54,25,Secondary,9042,No,Arts,Education,Music,Healthcare
S0309,19,Female,Public,Rural,46,81,68,60,71,18,Secondary,2242,No,Arts,Business,Sports,STEM
S0310,19,Female,Public,Urban,39,89,95,85,67,21,Secondary,4590,No,Business,Healthcare,None,Healthcare
S0311,15,Male,Public,Rural,53,58,36,40,61,26,Primary,3063,Yes,Humanities,Arts,Music,Arts
S0312,17,Male,Public,Urban,86,61,73,86,80,27,Tertiary,6324,Yes,Arts,Technology,Music,Humanities
S0313,16,Male,Private,Urban,44,96,73,99,56,17,Secondary,4595,Yes,STEM,Arts,Entrepreneurship Club,Humanities
S0314,15,Male,Private,Urban,83,86,46,49,65,17,Secondary,2919,Yes,Arts,Arts,Entrepreneurship Club,Arts
S0315,16,Female,Private,Urban,72,81,57,87,83,5,Secondary,7342,No,Humanities,Technology,Sports,STEM
S0316,16,Male,Private,Urban,38,60,69,80,46,28,Secondary,2005,Yes,STEM,Business,Music,Healthcare
S0317,17,Male,Public,Rural,58,49,80,55,81,7,Tertiary,9489,Yes,STEM,Arts,Entrepreneurship Club,Business
S0318,16,Male,Public,Urban,79,91,39,96,65,8,Secondary,2467,Yes,Business,Education,Music,Business
S0319,16,Female,Private,Rural,76,49,54,63,64,23,Tertiary,7851,Yes,Healthcare,Healthcare,Music,Humanities
S0320,17,Female,Public,Urban,64,93,81,64,49,23,Secondary,6170,No,STEM,Arts,Sports,Arts
S0321,16,Female,Private,Rural,100,49,50,69,84,17,Primary,2003,No,Healthcare,Technology,Entrepreneurship Club,Humanities
S0322,16,Female,Private,Urban,90,50,72,69,58,23,Tertiary,7966,No,Healthcare,Education,None,Healthcare
S0323,16,Male,Private,Urban,86,45,83,94,50,10,Secondary,2645,Yes,Humanities,Business,None,STEM
S0324,15,Male,Public,Rural,48,62,41,68,52,24,Tertiary,2117,Yes,Healthcare,Education,None,Humanities
S0325,15,Male,Public,Rural,60,100,96,69,92,21,Tertiary,4928,No,Business,Business,Entrepreneurship Club,STEM
S0326,15,Male,Public,Urban,80,65,88,93,47,13,Secondary,7725,Yes,STEM,Education,Music,Healthcare
S0327,17,Male,Private,Urban,55,84,55,91,79,24,Primary,4551,Yes,Arts,Business,Music,Healthcare
S0328,19,Female,Public,Rural,64,78,69,49,43,8,Primary,8117,No,Humanities,Healthcare,None,Humanities
S0329,16,Male,Private,Rural,82,81,81,85,86,31,Secondary,7042,No,Humanities,Technology,Sports,Healthcare
S0330,16,Female,Public,Urban,45,59,56,62,70,18,Tertiary,8717,No,Arts,Healthcare,Entrepreneurship Club,Business
S0331,17,Male,Public,Rural,90,42,90,62,67,16,Tertiary,7560,Yes,Humanities,Education,Entrepreneurship Club,Business
S0332,16,Female,Private,Urban,57,92,67,62,50,13,Secondary,6289,Yes,STEM,Business,None,Healthcare
S0333,15,Female,Private,Rural,95,44,67,84,82,22,Primary,2846,Yes,Business,Education,Science Club,Arts
S0334,19,Male,Private,Urban,67,86,58,55,40,29,Primary,4762,Yes,Business,Healthcare,Sports,Business
S0335,18,Female,Private,Urban,67,50,64,75,88,27,Secondary,7511,No,STEM,Arts,None,Business
S0336,16,Male,Public,Urban,60,86,91,77,86,22,Primary,9193,No,STEM,Education,Music,Humanities
S0337,15,Female,Public,Urban,72,85,72,62,91,29,Primary,7554,No,Humanities,Technology,None,STEM
S0338,18,Female,Public,Urban,66,82,72,83,77,29,Tertiary,8316,No,STEM,Education,None,Humanities
S0339,19,Male,Private,Urban,100,58,56,55,63,13,Tertiary,9467,No,Arts,Education,Music,Arts
S0340,18,Male,Public,Urban,71,78,92,53,93,23,Tertiary,7764,Yes,Healthcare,Technology,None,STEM
S0341,15,Male,Public,Urban,51,100,86,45,86,17,Primary,8469,Yes,STEM,Healthcare,Science Club,Business
S0342,18,Male,Public,Rural,50,54,58,90,70,9,Primary,7529,Yes,Arts,Arts,Sports,Arts
S0343,17,Male,Private,Urban,49,43,72,62,80,26,Primary,3141,Yes,STEM,Arts,Music,Healthcare
S0344,18,Female,Private,Rural,51,50,71,68,85,11,Primary,8979,Yes,Humanities,Technology,Science Club,STEM
S0345,16,Male,Public,Urban,79,44,85,45,89,31,Tertiary,3810,Yes,Humanities,Healthcare,Sports,Humanities
S0346,16,Female,Public,Urban,54,41,99,58,65,15,Secondary,2723,No,Arts,Business,Sports,STEM
S0347,17,Male,Public,Urban,98,50,49,57,88,27,Tertiary,2224,No,Business,Technology,Science Club,Humanities
S0348,15,Female,Public,Rural,50,44,93,60,89,14,Primary,6627,Yes,STEM,Business,Science Club,Healthcare
S0349,16,Male,Public,Urban,59,80,74,62,44,27,Secondary,6208,No,STEM,Healthcare,Music,Arts
S0350,19,Male,Public,Urban,78,39,98,51,59,24,Secondary,8283,No,Healthcare,Business,Entrepreneurship Club,Business
S0351,16,Male,Public,Urban,97,61,70,78,91,3,Secondary,6654,No,Healthcare,Education,Entrepreneurship Club,Business
S0352,16,Male,Private,Urban,48,90,95,80,80,12,Secondary,4048,Yes,Healthcare,Education,Music,Humanities
S0353,15,Female,Public,Urban,97,86,79,52,50,6,Tertiary,8233,Yes,Arts,Arts,None,Humanities
S0354,18,Male,Public,Rural,97,83,75,72,95,6,Secondary,6749,No,Humanities,Business,Entrepreneurship Club,Healthcare
S0355,16,Male,Public,Urban,59,73,72,96,93,20,Tertiary,6415,No,Arts,Healthcare,None,Healthcare
S0356,17,Male,Public,Urban,89,73,40,86,72,10,Tertiary,3573,Yes,Business,Technology,Music,Business
S0357,18,Female,Private,Rural,66,63,39,80,89,14,Primary,3828,Yes,STEM,Healthcare,Music,Arts
S0358,19,Female,Private,Urban,89,35,70,70,77,24,Tertiary,3917,No,STEM,Business,Science Club,STEM
S0359,15,Male,Public,Urban,70,92,86,83,66,28,Secondary,6234,No,Business,Arts,None,Arts
S0360,19,Female,Public,Rural,63,42,51,71,73,24,Primary,9678,Yes,Arts,Education,Music,Arts
S0361,18,Male,Public,Rural,55,76,84,90,54,20,Secondary,8988,Yes,Humanities,Business,Entrepreneurship Club,STEM
S0362,18,Female,Private,Urban,87,67,67,85,71,22,Primary,4026,No,Healthcare,Healthcare,Music,STEM
S0363,18,Male,Public,Rural,74,94,75,61,60,20,Secondary,8402,No,Business,Arts,None,Humanities
S0364,19,Male,Private,Rural,93,87,45,52,85,18,Secondary,5744,No,Business,Business,Music,Humanities
S0365,18,Male,Private,Urban,90,87,86,72,44,22,Tertiary,2901,Yes,STEM,Education,Sports,Healthcare
S0366,19,Female,Private,Urban,92,78,75,88,45,22,Primary,6785,Yes,Healthcare,Education,Entrepreneurship Club,Business
S0367,18,Female,Private,Urban,90,47,100,76,77,23,Primary,4039,No,Arts,Business,Sports,Humanities
S0368,17,Female,Private,Rural,55,72,97,98,61,21,Tertiary,2009,Yes,Humanities,Arts,Entrepreneurship Club,Arts
S0369,18,Male,Public,Urban,73,46,92,51,57,7,Secondary,2260,Yes,Business,Business,None,Arts
S0370,19,Male,Private,Rural,97,85,91,77,53,27,Primary,8038,No,Arts,Business,Entrepreneurship Club,Healthcare
S0371,16,Male,Public,Rural,68,93,75,53,49,17,Primary,3673,No,Business,Business,Music,Business
S0372,18,Male,Public,Urban,65,56,100,55,85,18,Secondary,4219,Yes,Arts,Education,Science Club,Humanities
S0373,16,Female,Public,Rural,97,70,74,73,52,14,Tertiary,9041,Yes,Humanities,Healthcare,Entrepreneurship Club,STEM
S0374,17,Female,Private,Urban,74,48,62,49,70,12,Secondary,4060,No,Healthcare,Technology,Sports,STEM
S0375,15,Male,Public,Rural,88,56,75,75,69,26,Primary,7287,No,STEM,Business,Music,Business
S0376,17,Male,Private,Urban,56,45,78,67,42,26,Primary,5713,No,Healthcare,Healthcare,None,Business
S0377,18,Male,Private,Urban,76,86,96,37,69,12,Tertiary,3619,No,Humanities,Business,Entrepreneurship Club,Business
S0378,16,Female,Private,Rural,86,96,63,60,45,5,Tertiary,2320,No,Business,Technology,Entrepreneurship Club,STEM
S0379,16,Female,Private,Urban,61,60,76,49,68,30,Secondary,3342,Yes,STEM,Business,Music,STEM
S0380,19,Female,Public,Urban,64,41,51,49,47,16,Secondary,7732,No,Humanities,Healthcare,Music,Healthcare
S0381,16,Male,Private,Rural,53,84,45,80,83,19,Secondary,4376,No,Arts,Education,Science Club,Healthcare
S0382,19,Male,Private,Urban,57,95,77,49,84,6,Tertiary,4832,No,STEM,Arts,Sports,Healthcare
S0383,15,Male,Private,Urban,44,94,90,98,82,9,Secondary,4824,Yes,Humanities,Business,Entrepreneurship Club,Humanities
S0384,18,Male,Private,Urban,86,56,42,99,83,21,Tertiary,3994,No,Arts,Education,Entrepreneurship Club,Arts
S0385,19,Female,Private,Urban,74,65,38,65,72,8,Secondary,4958,No,Arts,Business,Science Club,Arts
S0386,15,Male,Private,Rural,85,54,87,77,56,4,Primary,8039,Yes,Arts,Education,None,Humanities
S0387,16,Male,Private,Rural,43,73,57,76,87,7,Tertiary,9717,No,Arts,Healthcare,Music,Healthcare
S0388,16,Female,Public,Urban,65,46,62,82,50,27,Secondary,4038,No,Business,Technology,Sports,Arts
S0389,15,Female,Public,Rural,80,69,66,57,52,16,Primary,5490,Yes,Arts,Arts,Science Club,Business
S0390,16,Female,Private,Rural,67,77,47,86,89,12,Secondary,5677,Yes,Healthcare,Healthcare,Entrepreneurship Club,Business
S0391,15,Female,Public,Rural,55,100,100,85,50,18,Secondary,3118,Yes,Healthcare,Technology,Music,Healthcare
S0392,19,Female,Public,Rural,61,71,57,70,70,10,Secondary,9984,Yes,Healthcare,Business,Music,Healthcare
S0393,19,Female,Private,Urban,58,95,64,47,67,13,Primary,3604,Yes,Business,Business,Science Club,STEM
S0394,15,Female,Private,Urban,81,89,69,67,83,25,Tertiary,8461,Yes,Arts,Education,Sports,Healthcare
S0395,19,Female,Private,Rural,67,69,85,42,45,22,Primary,6027,No,Humanities,Technology,Science Club,Arts
S0396,19,Male,Private,Rural,62,46,90,49,80,12,Secondary,2235,Yes,Healthcare,Healthcare,None,STEM
S0397,19,Female,Private,Urban,62,65,69,75,55,11,Tertiary,3969,No,Healthcare,Business,Entrepreneurship Club,Healthcare
S0398,17,Female,Private,Rural,71,42,64,56,43,22,Primary,6429,Yes,Business,Education,Sports,Business
S0399,18,Male,Private,Rural,51,68,47,40,74,23,Primary,3908,No,Humanities,Education,Music,STEM
S0400,16,Male,Private,Rural,52,48,93,68,87,24,Primary,2375,Yes,Healthcare,Technology,Science Club,Humanities
S0401,17,Male,Public,Rural,36,65,83,48,95,28,Tertiary,5530,No,STEM,Education,None,Arts
S0402,19,Female,Public,Urban,68,57,72,79,65,18,Primary,7256,Yes,STEM,Arts,None,Business
S0403,15,Male,Public,Urban,56,75,40,80,51,20,Primary,4635,No,STEM,Education,None,Healthcare
S0404,19,Female,Private,Rural,54,63,44,56,50,17,Tertiary,3570,Yes,Humanities,Healthcare,Science Club,Business
S0405,18,Male,Private,Rural,95,39,68,67,76,11,Tertiary,4560,No,Healthcare,Arts,Sports,Business
S0406,19,Male,Private,Rural,66,70,92,78,64,21,Primary,7415,No,Healthcare,Technology,Science Club,Healthcare
S0407,15,Female,Private,Urban,88,62,87,97,57,15,Primary,5391,Yes,Business,Education,None,STEM
S0408,18,Female,Public,Urban,65,66,92,90,58,19,Tertiary,4965,No,Arts,Healthcare,None,Healthcare
S0409,19,Male,Public,Rural,55,47,52,45,62,29,Primary,5643,Yes,STEM,Education,Entrepreneurship Club,Healthcare
S0410,18,Male,Public,Urban,87,86,74,76,94,20,Tertiary,7951,Yes,Healthcare,Healthcare,Sports,Arts
S0411,16,Female,Public,Rural,63,80,45,56,77,23,Secondary,7468,No,Arts,Education,Entrepreneurship Club,Arts
S0412,16,Male,Private,Rural,66,86,66,96,93,25,Primary,5850,Yes,STEM,Arts,Science Club,Arts
S0413,19,Male,Public,Rural,81,50,41,82,57,26,Tertiary,2872,Yes,Business,Technology,Sports,Humanities
S0414,18,Female,Public,Rural,53,54,86,79,65,14,Primary,3252,Yes,Healthcare,Technology,Music,STEM
S0415,15,Female,Private,Urban,59,97,89,53,45,9,Tertiary,8413,No,Humanities,Technology,Sports,Humanities
S0416,19,Male,Private,Urban,86,86,91,100,43,23,Tertiary,7947,Yes,STEM,Arts,Entrepreneurship Club,Arts
S0417,16,Female,Private,Urban,78,100,43,90,83,26,Primary,8941,No,Humanities,Business,Entrepreneurship Club,Healthcare
S0418,16,Female,Public,Rural,74,51,73,90,90,10,Secondary,3314,Yes,STEM,Healthcare,None,Humanities
S0419,19,Female,Public,Rural,90,37,97,94,68,14,Primary,6820,No,STEM,Technology,None,Arts
S0420,18,Female,Public,Urban,47,83,68,51,73,21,Secondary,9332,No,Business,Arts,Sports,STEM
S0421,16,Female,Private,Urban,91,80,100,95,56,21,Secondary,8148,Yes,Healthcare,Arts,Science Club,Humanities
S0422,18,Female,Private,Rural,63,86,39,85,82,26,Primary,4898,Yes,Business,Arts,Entrepreneurship Club,Business
S0423,16,Male,Public,Rural,64,49,50,81,82,31,Secondary,9546,No,Healthcare,Education,Science Club,STEM
S0424,16,Female,Public,Rural,73,60,88,96,92,13,Secondary,2077,No,Business,Education,Music,Humanities
S0425,17,Male,Public,Urban,65,58,46,54,55,20,Tertiary,9577,No,Healthcare,Business,Music,Business
S0426,16,Female,Public,Rural,82,78,66,89,41,26,Secondary,4621,No,Arts,Healthcare,Science Club,Business
S0427,15,Male,Public,Rural,78,61,70,49,73,17,Primary,6227,Yes,Business,Business,Sports,Healthcare
S0428,19,Male,Public,Rural,85,44,80,78,94,26,Primary,2600,Yes,Healthcare,Arts,Sports,Healthcare
S0429,19,Female,Public,Rural,67,48,93,77,47,10,Tertiary,7868,Yes,Business,Technology,None,Humanities
S0430,18,Male,Public,Rural,75,66,86,62,52,27,Primary,3065,No,Healthcare,Business,Science Club,STEM
S0431,16,Female,Public,Urban,83,67,71,41,81,26,Primary,4136,Yes,Humanities,Healthcare,Music,Arts
S0432,15,Female,Public,Urban,42,69,82,64,47,17,Tertiary,4449,No,Arts,Education,Entrepreneurship Club,Arts
S0433,18,Male,Public,Rural,86,92,94,51,69,22,Tertiary,4343,Yes,STEM,Business,Science Club,STEM
S0434,17,Female,Public,Rural,94,64,91,79,71,22,Primary,3863,No,Arts,Education,Entrepreneurship Club,Healthcare
S0435,18,Male,Public,Urban,51,66,45,51,75,14,Secondary,3318,No,STEM,Business,None,Humanities
S0436,18,Male,Public,Urban,52,97,100,49,86,25,Primary,6711,No,Healthcare,Arts,Science Club,Business
S0437,16,Male,Private,Rural,45,65,56,76,69,19,Secondary,5597,Yes,Arts,Education,Sports,Business
S0438,17,Female,Public,Rural,87,68,96,64,40,13,Secondary,8943,No,Business,Healthcare,Entrepreneurship Club,Arts
S0439,18,Male,Public,Urban,41,59,72,46,82,6,Secondary,5762,No,Healthcare,Business,Entrepreneurship Club,Healthcare
S0440,15,Male,Private,Rural,38,79,84,83,78,21,Tertiary,9804,Yes,Humanities,Education,Entrepreneurship Club,STEM
S0441,15,Female,Public,Rural,43,86,78,79,56,12,Secondary,8565,No,Healthcare,Business,Music,STEM
S0442,19,Female,Private,Urban,40,75,100,59,59,15,Primary,7984,No,STEM,Arts,Music,STEM
S0443,17,Male,Private,Urban,81,79,71,52,63,8,Primary,7142,Yes,Healthcare,Arts,Entrepreneurship Club,Arts
S0444,17,Female,Public,Rural,76,88,78,88,89,24,Secondary,6670,No,Humanities,Arts,Music,Business
S0445,19,Female,Private,Rural,73,88,99,92,61,24,Tertiary,4190,No,Healthcare,Technology,Entrepreneurship Club,Business
S0446,18,Male,Private,Rural,81,56,78,60,68,9,Tertiary,2992,Yes,Business,Healthcare,Music,STEM
S0447,17,Male,Private,Urban,75,92,78,69,61,27,Tertiary,4712,No,Healthcare,Technology,Entrepreneurship Club,Arts
S0448,15,Female,Private,Urban,86,48,67,79,83,12,Secondary,4192,No,Business,Healthcare,Science Club,Humanities
S0449,15,Female,Private,Rural,68,94,41,64,48,26,Secondary,3248,No,STEM,Business,Music,STEM
S0450,16,Male,Private,Rural,51,65,45,70,76,18,Secondary,5054,Yes,Humanities,Arts,Entrepreneurship Club,Business
S0451,17,Male,Private,Rural,62,89,52,100,49,10,Tertiary,6598,No,Arts,Business,Entrepreneurship Club,Arts
S0452,18,Male,Private,Rural,90,60,95,94,75,24,Primary,6033,Yes,Healthcare,Technology,Entrepreneurship Club,Humanities
S0453,19,Male,Private,Urban,81,57,53,70,76,8,Primary,3997,Yes,Business,Arts,Sports,STEM
S0454,19,Male,Public,Rural,62,39,89,82,67,8,Primary,6916,Yes,STEM,Business,Music,Arts
S0455,18,Female,Public,Rural,66,85,72,39,67,30,Tertiary,5687,Yes,Healthcare,Healthcare,Sports,Arts
S0456,16,Male,Public,Rural,39,45,55,54,81,13,Secondary,4151,Yes,Business,Healthcare,Music,Healthcare
S0457,19,Male,Public,Urban,75,68,93,99,82,11,Secondary,6018,No,Healthcare,Business,Music,Healthcare
S0458,17,Male,Public,Urban,83,54,89,63,60,13,Primary,5110,Yes,Healthcare,Education,Sports,Healthcare
S0459,16,Female,Public,Rural,57,62,87,52,63,14,Primary,3970,No,Arts,Arts,Entrepreneurship Club,STEM
S0460,17,Male,Public,Rural,44,75,57,90,81,27,Tertiary,2197,Yes,STEM,Arts,Music,Arts
S0461,15,Female,Private,Rural,91,67,85,58,79,26,Tertiary,7765,Yes,Humanities,Education,Music,Humanities
S0462,16,Female,Private,Rural,70,59,71,81,41,12,Secondary,4626,Yes,Healthcare,Technology,Entrepreneurship Club,Business
S0463,19,Female,Private,Urban,63,57,91,62,94,16,Tertiary,8534,No,Healthcare,Business,None,STEM
S0464,16,Male,Private,Rural,85,70,57,98,47,19,Tertiary,3202,No,Healthcare,Technology,Sports,Humanities
S0465,16,Male,Public,Rural,62,38,42,51,87,14,Tertiary,8697,Yes,Humanities,Healthcare,Sports,Healthcare
S0466,16,Male,Public,Rural,100,79,42,67,66,27,Secondary,7567,Yes,Humanities,Business,Sports,Arts
S0467,16,Female,Private,Urban,93,79,74,92,61,12,Tertiary,9667,No,Arts,Business,Music,STEM
